Serotype,Region,Subregion,Country,Admin.level.1,Latitude,Longitude,Animal.type,Species,Report.date
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.922794,106.332849,Domestic,Chicken,30/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.360466,105.493274,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.016729,106.112031,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.108732,105.677189,Domestic,Unspecified Bird,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.11246,105.914913,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.176587,105.604469,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.264821,106.340353,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.376088,106.123161,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.484713,105.68969,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.493405,106.547995,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.512663,105.66152,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Phong City,20.783874,106.638871,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.970222,106.432325,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.970222,106.432325,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Phu Tho,21.386027,105.015126,Domestic,Chicken,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.315767,105.489994,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,9.985274,106.108331,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.277079,105.744363,Domestic,Unspecified Bird,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.311822,105.728076,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.827512,108.07643,Domestic,Duck,29/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Uttaradit,17.1894,100.0211,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phichit,16.3916,100.3077,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Nong Khai,17.9419,102.5805,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Nong Khai,17.942,102.5806,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Lopburi,15.3244,101.3575,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Chachoengsao,13.7608,101.0086,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.304031,105.449081,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.315767,105.489994,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.377293,105.43529,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.451145,105.460196,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.536949,105.47778,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.557177,105.529521,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.015909,105.763558,Domestic,Common Quail:coturnix Coturnix(Phasianidae),28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.035189,106.148213,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.176587,105.604469,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.209587,106.499443,Domestic,Common Quail:coturnix Coturnix(Phasianidae),28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.296653,106.760664,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.403432,106.365626,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.473068,106.40829,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.506757,105.866136,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.547122,105.753193,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.629607,106.449519,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.689019,106.521603,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.862037,105.625197,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,An Giang,10.897118,105.051073,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Nai,10.97354,106.964809,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Nai,10.97354,106.964809,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Nghe An,19.222537,105.553933,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.981525,106.223369,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.981525,106.223369,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,20.994247,105.761366,Domestic,Duck,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,20.994247,105.761366,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.033401,106.077564,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.046789,106.030791,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.108909,105.800351,Domestic,Unspecified Bird,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Giang,23.148742,105.211066,Domestic,Unspecified Bird,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Giang,23.287681,105.362906,Domestic,Unspecified Bird,28/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.552333,106.424872,Domestic,Chicken,28/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phitsanulok,16.5547,100.4286,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phitsanulok,16.5547,100.4286,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Nong Khai,17.9419,102.5805,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.33028,105.547413,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.377293,105.43529,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Soc Trang,9.432889,105.85645,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.526282,105.422719,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.536949,105.47778,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.562052,105.385718,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,10.002671,106.24859,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.016729,106.112031,Domestic,Unspecified Bird,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.030452,106.213889,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.097049,106.035502,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.246133,106.406772,Domestic,Unspecified Bird,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.375652,106.273789,Domestic,Common Quail:coturnix Coturnix(Phasianidae),27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.388198,106.524635,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.469273,106.461575,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.493405,106.547995,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.493405,106.547995,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.537284,106.365416,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.596921,106.42777,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.62166,106.004596,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Binh Duong,11.458216,106.442022,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Phong City,20.753755,106.573995,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,20.962428,105.870633,Domestic,Unspecified Bird,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,21.019411,106.364263,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.147866,105.896831,Domestic,Unspecified Bird,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Phu Tho,21.322978,105.065533,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.070216,105.647525,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.376088,106.123161,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.510179,106.376968,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.510179,106.376968,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.552333,106.424872,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.552333,106.424872,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.589635,106.657759,Domestic,Duck,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.589635,106.657759,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tay Ninh,11.331887,106.047585,Domestic,Chicken,27/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.247912,105.846406,Domestic,Unspecified Bird,27/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phitsanulok,16.8294,100.3636,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phitsanulok,16.5952,100.4447,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.304031,105.449081,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.315767,105.489994,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.33028,105.547413,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.334342,105.767358,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.362487,105.659902,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.362487,105.659902,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.377293,105.43529,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.526282,105.422719,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.536949,105.47778,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.731679,106.325751,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.82617,106.303532,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.905471,106.285231,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.922941,106.081184,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,9.985274,106.108331,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.996784,106.214509,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.996784,106.214509,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,10.012063,106.293937,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,10.012063,106.293937,Domestic,Common Quail:coturnix Coturnix(Phasianidae),26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.026104,105.722663,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.030452,106.213889,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.046114,105.768525,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.050821,106.114213,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.061509,106.184693,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.108732,105.677189,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.168616,106.511229,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.221982,106.583068,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.425262,106.43732,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.469273,106.461575,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.49221,105.578489,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.517628,106.456655,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,An Giang,10.52992,105.022665,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.566238,106.359878,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.566238,106.359878,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.595145,106.540609,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.60356,106.501556,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.617485,106.58392,Domestic,Common Quail:coturnix Coturnix(Phasianidae),26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.671993,106.311032,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.689019,106.521603,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.704021,106.449587,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.857143,106.372991,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.862037,105.625197,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.927468,105.551467,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.9657,106.301096,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tay Ninh,11.331887,106.047585,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tay Ninh,11.331887,106.047585,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Nghe An,19.004698,105.509598,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.90887,106.365007,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.134006,106.075807,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.134006,106.075807,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Giang,22.755017,105.34179,Domestic,Unspecified Bird,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Giang,22.847117,104.988314,Domestic,Unspecified Bird,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.635727,106.300897,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.068648,105.687679,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.176587,105.604469,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.466286,106.49559,Domestic,Duck,26/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.466286,106.49559,Domestic,Chicken,26/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Nakhon Pathom,14.1244,100.0241,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Phitsanulok,16.6741,100.4313,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Lopburi,15.3244,101.3575,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Lopburi,15.3245,101.3574,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Thailand,Nakhon Sawan,15.5636,100.0702,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.362487,105.659902,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.4319,105.511624,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.4319,105.511624,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.526282,105.422719,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,9.731679,106.325751,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hau Giang,9.789298,105.439455,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.030452,106.213889,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.065754,105.807813,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.068082,106.152173,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Can Tho city,10.100317,105.709774,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.14958,106.089621,Domestic,Unspecified Bird,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ben Tre,10.256266,106.524027,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.339625,105.617846,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.339625,105.617846,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.370167,106.415108,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.427481,106.561489,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.481376,106.362027,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.493405,106.547995,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.582301,106.329597,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.629607,106.449519,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.669459,106.470716,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.671993,106.311032,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.927489,105.750447,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.083962,105.867801,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.215843,105.866778,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.313279,105.814644,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.452895,105.778566,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.452895,105.778566,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.607445,105.824207,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.639988,105.788244,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.719211,105.604443,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Giang,22.734706,104.658059,Domestic,Unspecified Bird,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.536949,105.47778,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.557177,105.529521,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.562052,105.385718,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.425262,106.43732,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.425262,106.43732,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.460265,106.565117,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.460265,106.565117,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.510179,106.376968,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.610916,106.46703,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.610916,106.46703,Domestic,Common Quail:coturnix Coturnix(Phasianidae),25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.630474,106.491608,Domestic,Chicken,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.630474,106.491608,Domestic,Common Quail:coturnix Coturnix(Phasianidae),25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.632422,106.519008,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.632422,106.519008,Domestic,Common Quail:coturnix Coturnix(Phasianidae),25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.698916,106.260903,Domestic,Duck,25/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.304031,105.449081,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.315767,105.489994,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.360466,105.493274,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.362487,105.659902,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.377293,105.43529,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.398671,105.54112,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.4319,105.511624,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.4319,105.511624,Domestic,Chicken,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.451145,105.460196,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.526282,105.422719,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,9.562052,105.385718,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hau Giang,9.67264,105.459706,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Hau Giang,9.738291,105.551354,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.016729,106.112031,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.061509,106.184693,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.339625,105.617846,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.370167,106.415108,Domestic,Chicken,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.418454,106.478911,Domestic,Chicken,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.418454,106.478911,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.493405,106.547995,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.494416,106.52442,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.494416,106.52442,Domestic,Chicken,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.498901,106.405222,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.52688,106.396951,Domestic,Chicken,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.619408,106.355691,Domestic,Duck,24/01/2005
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.646141,106.175485,Domestic,Chicken,24/01/2005
